name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt
Coco Brown,"293 Washington St, Haverhill, MA 01832",Book store,boxford,http://cocobrowns.org/,,,,,https://www.cocobrowns.org,Contact
Box Top Shop,"7 School St, Topsfield, MA 01983",Thrift store,boxford,https://www.facebook.com/boxtopshop/,,,,,#,Contact Box Top Shop on Messenger
Water Street Bookstore,"125 Water St, Exeter, NH 03833",Book store,boxford,http://www.waterstreetbooks.com/,,,,/gift-card,,
The Goodwill Store,"301 Newbury St, Danvers, MA 01923",Thrift store,boxford,http://www.goodwillmass.org/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,/contact-us-a-directions.html,contact us & directions
St Martin Thrift Store,"121 Essex St, Lawrence, MA 01840",Thrift store,boxford,,,,,,,
Ruth's House Inc,"111 Lafayette Square, Haverhill, MA 01832",Thrift store,boxford,https://www.ruthsthriftshop.com/,,,,,,
Lynn's Vintage Flair,"244 Newburyport Turnpike, Rowley, MA 01969",Thrift store,boxford,http://www.lynnsvintageflair.com/,,,,,http://www.lynnsvintageflair.com/Contact,Contact
Toys N Things,"66 Maple St, Danvers, MA 01923",Game store,boxford,https://www.facebook.com/ToysNThingsDanvers,,,,,,
Welfare Records,"58 River St, Haverhill, MA 01832",Music store,boxford,http://www.welfarerecords.net/,,,,,contact.htm,
Music DNA,"20 Hampshire St, Methuen, MA 01844",Record store,boxford,,,,,,,
Carr's Hallmark Shop,"265 Main St Suite 9, North Reading, MA 01864",Gift shop,boxford,,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,,
Jacque Lee Book Store,"321 W Boylston St, West Boylston, MA 01583",Book store,boylston,,,,,,,
St Francis Chapel Gift Shop and Bookstore,"800 Boylston St, Boston, MA 02199",Religious book store,boylston,https://www.omvusa.org/st-francis-chapel/gift-shop/,,,,,https://www.omvusa.org/st-francis-chapel/about-us/contact-us/,Contact Us
Bromer Booksellers and Gallery,"607 Boylston Street Second Floor, Boston, MA 02116",Rare book store,boylston,http://www.bromer.com/,,"Established bookshop featuring unique collections of rare, antiquarian & miniature books & prints.",,,#,Contact
Barnes & Noble Emerson College,"114 Boylston St, Boston, MA 02116",Book store,boylston,http://emerson.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=35055,Contact Us
Wexford House Irish Imports,"9 Crescent St, West Boylston, MA 01583",Gift shop,boylston,http://www.wexfordhouse.com/,,,,,/directions/,Contact & Directions
Ollie's Bargain Outlet,"899 Grafton St, Worcester, MA 01604",Book store,boylston,http://www.ollies.us/,,"Discount chain carrying a wide range of closeout merchandise, including food, housewares & toys.",,,,
Quincy College Bookstore Plymouth Campus,"1357 Hancock St, Quincy, MA 02169",Book store,braintree town,http://www.qc.bkstr.com/,,,,,,
Quincy College Bookstore,"1250 Hancock St #5103, Quincy, MA 02169",Book store,braintree town,http://www.quincycollege.bncollege.com/,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=82738,Contact Us
Go Calendars Toys & Games,"250 Granite St Space #1079, Braintree, MA 02184",Book store,braintree town,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!
New England Comics,"1511 Hancock St, Quincy, MA 02169",Comic book store,braintree town,http://www.newenglandcomics.com/,,,,,contact.shtml,Contact NEC
Milton Academy Bookstore,"170 Centre St, Milton, MA 02186",Book store,braintree town,http://milton.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=82238,Contact Us
The Paper Store,"418 Sun Valley Mall, Concord, CA 94520",Book store,braintree town,,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,,
Go Calendars Toys & Games,"250 Granite St Space #1079, Braintree, MA 02184",Book store,braintree town,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!
B And B Production,"59 Highland Glen Dr, Randolph, MA 02368",Book store,braintree town,https://b-and-b-production.ueniweb.com/,,,,,/#contact_us,Contact Us
Braintree Used Books,"100 Ripley Rd #266, Cohasset, MA 02025",Used book store,braintree town,http://www.braintreeusedbooks.com/,,,,,https://www.braintreeusedbooks.com/?page=shop/contactus,Contact Us
Alpha Omega Hobby,"1515 Hancock St, Quincy, MA 02169",Game store,braintree town,http://www.alphaomegahobby.com/,,,Gift Cards,/products/gift-card,/pages/contact,"
                	Special Orders
                	
              "
Guitar Center,"255 Grossman Dr, Braintree, MA 02184",Music store,braintree town,https://stores.guitarcenter.com/braintree?source=4SOSWXXN,,,Gift Cards,https://www.guitarcenter.com/Gift-Card,,
Best Buy,"550 Grossman Dr, Braintree, MA 02184",Music store,braintree town,https://stores.bestbuy.com/ma/braintree/550-grossman-dr-530.html/?ref=NS&loc=ns100,,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.",,,mailto:S-000530-Leaders@bestbuy.com,E-mail Us
BuildABear Workshop,"250 Granite St, Braintree, MA 02184",Toy store,braintree town,https://www.buildabear.com/locations?StoreID=106,,"Create your own stuffed animals at this specialty chain, also stocking toy apparel & accessories.","

Gift Cards
",https://www.buildabear.com/giftshop/gift-cards,https://www.buildabear.com/contact-us,Contact Us
Things Remembered,"VALLEY FAIR WESTFIELD 2855, Stevens Creek Blvd, Santa Clara, CA 95050",Gift shop,braintree town,http://locations.thingsremembered.com/santa-clara-ca-95050?utm_source=local&utm_medium=organic&utm_campaign=gmb,,"Chain retailer for special-occasion gifts, including personalized jewelry, picture frames & more.",,,,
Papyrus,"250 Granite St, Braintree, MA 02184",Greeting card shop,braintree town,https://www.papyrusonline.com/,,"Upscale chain for stationery & greeting cards, also offering gifts & personalized invitations.",,,,
SPENCER GIFTS,"South Shore Plaza Space 1017, 250 Granite Street, Braintree, MA 02184",Gift shop,braintree town,https://www.spencersonline.com/?utm_medium=referral&utm_source=google&utm_campaign=local_listing&utm_inex=e,,"Mall-based retail chain offering novelty items & apparel, plus a selection of adult products.",,,,
Brewster Book Store Inc,"2648 Main St, Brewster, MA 02631",Book store,brewster,http://www.brewsterbookstore.com/,,,,,/contactus,Contact Us
Main Street Books,"126 S Main St, Davidson, NC 28036",Book store,brewster,http://www.mainstreetbooksdavidson.com/,,,,,/contact-us,Contact us
Bridgewater State University Bookstore,"135 Burrill Ave, Bridgewater, MA 02325",Book store,bridgewater,https://www.bkstr.com/bridgewaterstatestore/home,,,,,,
World Publications Inc,"140 Laurel St, East Bridgewater, MA 02333",Book store,bridgewater,,,,,,,
The Salvation Army Family Store & Donation Center,"1501 Valencia St, San Francisco, CA 94110",Thrift store,bridgewater,http://sanfranciscoarc.salvationarmy.org/,,,,,,
Keeping Pace With Multiple Miracles,"194 S Main St #4, West Bridgewater, MA 02379",Thrift store,bridgewater,http://www.keepingpace.org/,,,,,http://keepingpace.org/find-us/,Directions
Lesley University Bookstore,"1815 Massachusetts Ave q4, Cambridge, MA 02140",Book store,bridgewater,http://lesley.bncollege.com/,,"College textbooks, logo apparel, school supplies, computers, dorm essentials, gifts & souvenirs.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=43057,Contact Us
Lasell University Bookstore,"Science and Technology Center, 1844 Commonwealth Avenue, Auburndale, MA 02466",Book store,bridgewater,http://lasell.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=72237,Contact Us
New England Comics,"732 Washington St, Norwood, MA 02062",Comic book store,bridgewater,http://www.newenglandcomics.com/,,,,,contact.shtml,Contact NEC
Barnes & Noble,"769 Iyannough Rd, Hyannis, MA 02601",Book store,bridgewater,https://stores.barnesandnoble.com/store/2092,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
It's A Yardsale,"846 N Main St, West Bridgewater, MA 02379",Thrift store,bridgewater,,,,,,,
Ark Adobe Books,"194 S Main St, West Bridgewater, MA 02379",book_stores,bridgewater,,,,,,,
Northeastern University Bookstore,"360 Huntington Ave, Boston, MA 02115",Book store,bridgewater,http://northeastern.bncollege.com/,,"University bookstore stocking textbooks, merchandise, school supplies, some trade books & magazines.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=17555,Contact Us
Worcester State University Bookstore,"Student Center, 486 Chandler St, Worcester, MA 01602",Book store,bridgewater,https://www.bkstr.com/worcesterstatestore/home,,,,,,
The Game Reserve,"495 Center St, Middleborough, MA 02346",Game store,bridgewater,https://www.facebook.com/thegamereserveMA/,,,,,,
Pennies From HeavenSt Vincent,"141 Washington St, Taunton, MA 02780",Thrift store,bridgewater,,,,,,,
Bargain Bazaar Thrift Shop,"320 Bay St, Taunton, MA 02780",Thrift store,bridgewater,,,,,,,
Sturbridge Yankee Peddlar,"433 Main St, Sturbridge, MA 01566",Gift shop,brimfield,,,,,,,
UConn Bookstore,,Book store,brimfield,,,,,,,
Sadie Green's Curiosity Shop,"283 Main St, Sturbridge, MA 01566",Gift shop,brimfield,http://www.sadiegreens.com/,,,Gift Cards,http://www.sadiegreens.com/product-category/gift-cards/,http://www.sadiegreens.com/contact-us/,Contact Us
Hope's Treasures Thrift Store  Center of Hope Foundation,"168 Mechanic St, Southbridge, MA 01550",Thrift store,brimfield,http://www.coh-hopestreasures.com/,,,,,,
Hope's Treasures Thrift Store,"168 Mechanic St, Southbridge, MA 01550",Thrift store,brimfield,http://www.coh-hopestreasures.com/,,,,,,
Uconn Bookstore,"1084 Shennecossett Rd, Groton, CT 06340",Book store,brimfield,http://bookstore.uconn.edu/departments/regionals/averypoint.htm,,,,,,
Merry Go Rounds,"49 Belmont St, South Easton, MA 02375",Book store,brockton,http://www.shopmerrygorounds.com/,,"Colorful children's consignment shop carrying popular brands of apparel & accessories, plus books.",purchase a gift card,/collections/gifts,/pages/contact,Contact
New England Comics,"316 Harvard St, Brookline, MA 02446",Comic book store,brookline,http://www.newenglandcomics.com/,,"Comic shop that also sells graphic novels, posters, T-shirts, trading cards, games & toys.",,,contact.shtml,Contact NEC
Playful Parenting,"1693 Beacon St, Brookline, MA 02445",Book store,brookline,http://www.playfulparenting.com/,,,,,a-contactus.htm,"

CONTACT US    
"
Emmanuel College Bookstore,"400 Fenway, Boston, MA 02115",Book store,brookline,https://www.bkstr.com/emmanuelstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
Massachusetts Center for the Book,,Book store,brookline,,,,,,,
Eureka Puzzles,"1349 Beacon St, Brookline, MA 02446",Book store,brookline,http://www.eurekapuzzles.com/,,,,,https://www.eurekapuzzles.com/contact,Contact Us
Christian Science Church Reading Room & Bookstore,"351 Centre St, Boston, MA 02130",Christian book store,brookline,,,,,,,
Tree of Life Bookstore,"62 Harvard Ave, Boston, MA 02134",Book store,brookline,http://hrocboston.org/ourchurch/32.html#treebook,,,,,ourchurch/contact.html,Contact Us
Boston Book Company,"705 Centre St, Jamaica Plain, MA 02130",Rare book store,brookline,http://www.rarebook.com/,,2nd-floor shop offers an extensive selection of antiquarian & rare books in a wide array of genres.,,,,
Horn Book Guide,"300 Fenway, Boston, MA 02115",Book store,brookline,https://www.hornbookguide.com/cgi-bin/hbonline.pl?s=0&a=contact,,,,,https://www.hbook.com/?page=contact,Contact Us
Lisa Simone Pinnock Book Store,"222 North Ave, 421 Cambridge St, Boston, MA 02134",Book store,brookline,,,,,,,
Comicopia,"464 Commonwealth Avenue, Square STE 13, Boston, MA 02215",Comic book store,brookline,http://www.comicopia.com/,,"Niche bookshop for new comics, graphic novels, paperbacks & translated Japanese manga.",,,https://comicopia.com/contact/,Contact
Boing Toy Shop,"667 Centre St, Jamaica Plain, MA 02130",Book store,brookline,https://www.boingtoys.com/,,"Community-oriented shop carrying toys, games, craft sets, puppets & other gifts for kids & babies.",Boing! Gift Cards,https://www.boingtoys.com/buy/boing-x100/gift-certificates-select-your-amount,https://www.boingtoys.com/contact,Contact Boing!
Petropol,"44 Mechanic St, Newton, MA 02464",Book store,brookline,http://www.petropol.com/,,,,http://petropol.com/indexg.php,,
Boomerangs Jamaica Plain,"716 Centre St, Jamaica Plain, MA 02130",Thrift store,brookline,http://www.shopboomerangs.org/,,Secondhand clothing & furniture shop with proceeds going toward AIDS treatment & prevention.,,,/donations/,  Donate
Village Vinyl & Hi Fi,"307 Harvard St, Brookline, MA 02446",Record store,brookline,,,,,,,
Nancy L Dole Books,"20 State St, Shelburne Falls, MA 01370",Book store,buckland,http://www.nancydolebooks.com/,,,,,,
Shelburne Falls Booksellers,"1 Deerfield Ave, Shelburne Falls, MA 01370",Used book store,buckland,http://www.shelburnefallsbooks.com/,,,,,/contact_us,Contact Us
Wandering Moon,"59 Bridge St, Shelburne Falls, MA 01370",Book store,buckland,http://www.wandering-moon.com/hours-and-directions/,,,,,,
Holeymoleys Comics & Collectibles,"1105 Mohawk Trail #6, Shelburne Falls, MA 01370",Comic book store,buckland,http://www.holeymoleys.com/,,,,,mailto:holeymoleyscomics@gmail.com,holeymoleyscomics@gmail.com
The Paper Store,"Crossing, 920 Boston Dr, Burlington, NC 27215",Gift shop,burlington,,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,,
Harvard Coop,"1400 Massachusetts Ave, Cambridge, MA 02138",Book store,cambridge,http://store.thecoop.com/,,,,,/contact-us/,Contact Us
Newbury Comics,"36 John F. Kennedy St, Cambridge, MA 02138",Comic book store,cambridge,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
Harvard Coop,"1595 Massachusetts Ave, Cambridge, MA 02138",Book store,cambridge,https://store.thecoop.com/,,,,,/contact-us/,Contact Us
Katherine Small Gallery,"108 Beacon St, Somerville, MA 02143",Book store,cambridge,http://ksmallgallery.com/,,,,,,
Lisa Simone Pinnock Book Store,"222 North Ave, 421 Cambridge St, Boston, MA 02134",Book store,cambridge,,,,,,,
Wentworth Bookstore,"103 Ward St, Boston, MA 02120",Book store,cambridge,https://www.bkstr.com/wentworthitstore/home,,"Campus retailer stocks a wide selection of new & used textbooks, school apparel, supplies & gifts.",,,,
Savitri Sookhan Book Store,"14 McGrath Hwy #121, Somerville, MA 02143",Book store,cambridge,,,,,,,
EF Schilling & Sons Inc,"1 Fairfield Pl #2, Boston, MA 02109",Used book store,cambridge,,,,,,,
Tufts University Health Sciences Bookstore,"116 Harrison Ave, Boston, MA 02111",Book store,cambridge,http://tufts.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?langId=-1&storeId=21051&catalogId=10001,,"Textbook sales & rentals plus university merchandise such as apparel, housewares & gifts.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=21051,Contact Us
F A Bernett Inc,"144 Lincoln St #3, Boston, MA 02111",Used book store,cambridge,http://www.fabernett.com/,,"Established book collector stocking rare & out-of-print art books, photographic albums, maps & more.",,,https://www.bernettpenka.com/contact.php,Contact
Roxbury Community College Bookstore,"1234 Columbus Ave, Boston, MA 02120",Book store,cambridge,https://www.bkstr.com/roxburyccstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
8090Shu Dian ,,Book store,cambridge,,,,,,,
Horn Book Guide,"300 Fenway, Boston, MA 02115",Book store,cambridge,https://www.hornbookguide.com/cgi-bin/hbonline.pl?s=0&a=contact,,,,,https://www.hbook.com/?page=contact,Contact Us
