name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Powder Ridge Mountain Park & Resort,"99 Powder Hill Rd, Middlefield, CT 06455",Restaurant,Middlefield,,http://powderridgepark.com/,,https://powderridgepark.com/gift-cards/,https://powderridgepark.com/about-us/contact-us/,Gift Cards,Contact Us,CT,06455,restaurant
Teresa's Italian Eatery,"149 S Main St, Middleton, MA 01949",Italian,Middleton,"Classy but casual choice for pasta, grilled items & thin-crust pies, with a martini bar & a bakery.",http://www.teresasitalianeatery.com/,,https://swipeit.com/product/580/teresaa-restaurants,http://www.teresasitalianeatery.com/#,GIFT CARDS,	Contact,MA,01949,restaurant
Roast House Pub & Restaurant,"3 Farm St, Blackstone, MA 01504",American,Blackstone,,http://theroasthouse.com/,http://theroasthouse.com/menu-3,https://www.toasttab.com/roast-house-pub-restaurant-pawtucket/giftcards,http://theroasthouse.com/contact.html,"

","
				Contact
			",MA,01504,restaurant
The Vanilla Bean Cafe,"450 Deerfield Rd, Pomfret Center, CT 06259",American,Pomfret Center,"Charming, chill haunt for locavore American staples, plus live music & open-mike nights, since 1989.",http://www.thevanillabeancafe.com/,http://www.thevanillabeancafe.com/breakfast/,http://www.thevanillabeancafe.com/store/,,Buy a Gift Card,,CT,06259,restaurant
Nosh & Grog,"21 North St, Medfield, MA 02052",New American,Medfield,Cool spot for New American menu in a hip dining room or craft beers around a big U-shaped bar.,http://noshandgrog.com/,https://eat.9fold.me/index.html#/11022,http://noshandgrog.com/gift-cards/,http://noshandgrog.com/directions-contact/,Gift Cards,Directions / Contact,MA,02052,restaurant
Millis Clicquot Coffee Bar,"1060 Main St, Millis, MA 02054",Coffee shop,Millis,,http://www.millisclicquot.com/,https://static1.squarespace.com/static/5c52623dcef372a746ebdece/t/5de47541d6b49b1a7a1b4489/1575253313680/MillisClicquot_draft.pdf,http://www.millisclicquot.com/gift-certificates,,"
            Gift Certificates
          ",,MA,02054,restaurant
Wright's Farm,"84 Inman Rd, Burrillville, RI 02830",American,Burrillville,"Vast, no-frills dining rooms & banquet hall for family-style meals with popular baked chicken.",http://www.wrightsfarm.com/,http://places.singleplatform.com/wrights-farm-restaurant/menu?ref=google,http://www.wrightsfarm.com/restaurant/wright-s-farm-gift-certificates/,http://www.wrightsfarm.com/reservations-directions/,Gift Certificates,Directions,RI,02830,restaurant
Wise Guys Deli  Smithfield,"1201 Douglas Pike, Smithfield, RI 02917",Fast Food,Smithfield,,http://wiseguyssmithfield.com/,http://wiseguyssmithfield.com/Menus,http://wiseguyssmithfield.com/Gift,http://wiseguyssmithfield.com/Contact,Gift Certificate ,Contact Us ,RI,02917,restaurant
Yellow Door Taqueria,"2297 Dorchester Ave, Boston, MA 02124",Tacos,Boston,"Vintage-chic space for tacos, ceviche & other Cali-Mex fare, plus creative cocktails.",https://www.yellowdoortaqueria.com/,,https://www.yellowdoortaqueria.com/giftcards,https://www.yellowdoortaqueria.com/home,GIFT CARDS,CONTACT,MA,02124,restaurant
Lower Mills Tavern,"2269 Dorchester Ave, Boston, MA 02124",Gastropub,Boston,Creative spins on American pub plates in a comfy spot with whiskey & frequent live music.,http://www.lowermillstavern.com/,https://www.lowermillstavern.com/menus,https://www.lowermillstavern.com/giftcards,https://www.lowermillstavern.com/home,GIFT CARDS,CONTACT,MA,02124,restaurant
The Bowery Bar,"2261 Dorchester Ave, Boston, MA 02124",Restaurant,Boston,,http://www.bowery-bar.com/,http://www.bowery-bar.com/,http://www.bowery-bar.com/store/gift-cards/,,Gift Cards,,MA,02124,restaurant
The Tavern at Granite Links,"100 Quarry Hill Dr, Quincy, MA 02169",American,Quincy,Dining room in golf club offering American plates & skyline views from floor-to-ceiling windows.,http://www.granitelinksgolfclub.com/,,https://www.granitelinks.com/about/forms/gift-card-requests,https://www.granitelinks.com/about/directions,Gift Cards,Contact & Directions,MA,02169,restaurant
Village Pizza,"121 Main St, Monson, MA 01057",Pizza,Monson,,http://villagepizzamonson.net/,http://villagepizzamonson.net/Menus,http://villagepizzamonson.net/Gift,http://villagepizzamonson.net/Contact,Gift Certificate ,Contact Us ,MA,01057,restaurant
Shanti Restaurant  Roslindale,"4197 Washington St, Roslindale, MA 02131",Indian,Roslindale,Classic Indian favorites & a buffet are offered at this casual restaurant with an old-world vibe.,http://www.shantiboston.com/,https://www.shantiboston.com/menus,https://www.shantiboston.com/gift-cards,https://www.shantiboston.com/contact,GIFT CARDS,CONTACT,MA,02131,restaurant
Mt Washington Tavern,"5700 Newbury St., Baltimore, MD 21209",American,Baltimore,"Roomy restaurant, since 1979, with a Chesapeake Bay theme, offering American fare & a raw bar.",http://mtwashingtontavern.com/,https://www.mtwashingtontavern.com/mt-washington-dinner/,https://www.mtwashingtontavern.com/shop/,https://www.mtwashingtontavern.com/contact-mt-washington-tavern/,Gift Cards,Find Us,MD,21209,restaurant
Mount Washington Cruises,"211 Lakeside Ave, Laconia, NH 03246",Boat tour agency,Laconia,,http://www.cruisenh.com/,,http://www.cruisenh.com/products/mount-washington-cruises-gift-certificate,http://www.cruisenh.com/pages/contact-us,Gift Cards,Contact,NH,03246,restaurant
Odyssey Grill & Pizza,"63 Main St, Winthrop, MA 02152",Pizza Delivery,Winthrop,,https://odysseygrill.ordersnapp.com/,,https://odysseygrill.ordersnapp.com/my-gift-cards,,"
              My Gift Cards
            ",,MA,02152,restaurant
Anthony's Pier 4 Fish Market,"153 Humphrey St, Swampscott, MA 01907",Seafood,Swampscott,,http://pier4.com/,,http://pier4.com/gift-card/,http://pier4.com/contact/,Gift Card,Contact,MA,01907,restaurant
The Proprietors bar & table,"9 India St, Nantucket, MA 02554",American,Nantucket,"Relaxed restaurant & bar serving locally sourced, globally influenced fare in a contemporary space.",http://www.proprietorsnantucket.com/,,https://www.proprietorsnantucket.com/#location,https://www.proprietorsnantucket.com/#location,GIFT CARDS,FIND US,MA,02554,restaurant
The Nautilus,"12 Cambridge St, Nantucket, MA 02554",Tapas,Nantucket,"Rustic-modern hot spot featuring global, seafood-centric small plates & inventive craft cocktails.",http://www.nautilusnantucket.com/,http://nautilusnantucket.com/wp-content/uploads/2014/03/New-Cocktail-Website.pdf,http://www.nautilusnantucket.com/store/gift-cards/,http://www.nautilusnantucket.com/contact/,Gift Cards,Contact,MA,02554,restaurant
Cru,"1 Straight Wharf, Nantucket, MA 02554",Seafood,Nantucket,"Stylish hot spot, right on the water, offers expansive raw bar options & cooked seafood fare.",http://www.crunantucket.com/,,https://www.toasttab.com/cru-oyster-bar/giftcards,http://www.crunantucket.com/cru-nantucket-contact.html,"

","
				Contact
			",MA,02554,restaurant
The Boarding House,"12 Federal St, Nantucket, MA 02554",Seafood,Nantucket,"Locally focused spot with patio & chic bar offering New American fare, many wines & weekend brunch.",http://www.boardinghousenantucket.com/,,http://boardinghousenantucket.com/gift-cards/,,Gift Cards,,MA,02554,restaurant
Dune,"20 Broad St, Nantucket, MA 02554",American,Nantucket,"Upscale eatery for refined New American fare & craft cocktails in modern surrounds, plus a patio.",http://www.dunenantucket.com/,,https://dunenantucket.com/gift-cards/,https://dunenantucket.com/contact-us/,Gift Cards,Contact,MA,02554,restaurant
Sea Grille,"45 Sparks Ave, Nantucket, MA 02554",Restaurant,Nantucket,An eclectic menu of inventive seafood & meat dishes lures locals to this welcoming institution.,http://www.theseagrille.com/,,http://www.theseagrille.com/gift-cards/,http://www.theseagrille.com/contact/,Gift Cards,Contact,MA,02554,restaurant
Mel's Commonwealth Cafe,"310 Commonwealth Rd, Wayland, MA 01778",Brunch,Wayland,Long-standing institution with cheery black & white checkered decor offering daytime diner classics.,http://www.melscommonwealthcafe.com/,,https://swipeit.com/product/1387/mels-commonwealth-cafe,http://www.melscommonwealthcafe.com/contact-us,Gift Cards,Contact Us,MA,01778,restaurant
Three Squares Craft Kitchen & Cocktails,"669 Highland Ave, Needham, MA 02494",American,Needham,"Relaxed restaurant & bar offering modern comfort fare morning til night, plus live music shows.",http://www.threesquaresneedham.com/,http://threesquaresneedham.com/dinner-menu/,http://threesquaresneedham.com/gift-cards/,http://threesquaresneedham.com/contact-us/,GIFT CARDS,CONTACT US,MA,02494,restaurant
Ray's New Garden,"40 Chestnut Pl, Needham, MA 02492",Chinese,Needham,"Casual restaurant & bar with several flat-screen TVs serving Hunan, Sichuan & Mandarin dishes.",https://www.raysnewgarden.com/,https://www.raysnewgarden.com/menus,https://www.toasttab.com/rays-new-garden/giftcards,https://www.raysnewgarden.com/mailto:raysnewgarden@gmail.com?subject=Information Request,Buy Gift Card,Contact Us >,MA,02492,restaurant
Gari Japanese Fusion Bistro,"1019 Great Plain Ave, Needham, MA 02492",Japanese,Needham,"Modern Japanese & Asian fusion fare & sushi, plus a full bar, in stylish strip-mall digs.",http://www.garifusion.com/,https://ordering.chownow.com/search/locationPicker?company_id=2343,https://swipeit.com/product/737/gari-japanese-fusion-bistro/in/Restaurant-Gift-Cards,,,,MA,02492,restaurant
Cook Needham,"109 Chapel St, Needham, MA 02492",New American,Needham,"Friendly spot for inventive New American comfort food, wood-fired pizzas & cocktails.",http://cookneedham.com/,https://www.toasttab.com/locations/a67c06df-a282-43ed-9127-7c9f43e71dca#!/,http://www.cookneedham.com/gift-cards/,http://www.cookneedham.com/contact/,Gift Cards,Contact,MA,02492,restaurant
The Biltmore Bar & Grille,"1205 Chestnut St, Newton, MA 02464",Grill,Newton,"A former speakeasy, this restaurant & bar boasts a menu of locally-sourced, elevated comfort food.",https://thebiltmoregrill.com/,https://thebiltmoregrill.com/menu/,https://www.toasttab.com/the-biltmore-bar-grille/giftcards,https://thebiltmoregrill.com/contact/,Gift Cards,Contact,MA,02464,restaurant
The W Bar  Grill,"137 New Ashford Rd, Williamstown, MA 01267",Grill,Williamstown,,http://www.waubeeka.com/,,https://secure.east.prophetservices.com/WaubeekaWebstoreV3?,https://www.waubeeka.com/waubeeka-home,Get Your Waubeeka Gift Card Today!,CONTACT,MA,01267,restaurant
Berkshires Shirakaba,"20 Mallery Rd, New Ashford, MA 01237",Bed & breakfast,New Ashford,,https://www.berkshires-shirakaba.com/,,https://www.berkshires-shirakaba.com/reservations/gift-certificate/,https://www.berkshires-shirakaba.com/contact/,Gift Certificates,Contact Us,MA,01237,restaurant
People's Pressed Inc,"141 Union St, New Bedford, MA 02740",Juice,New Bedford,,http://www.peoplespressed.com/,https://static1.squarespace.com/static/57ae58a037c58135e958ceb4/t/5b5877f30e2e729c5cf019c8/1532524532722/Menu_Summer_2018.pdf,https://www.peoplespressed.com/shop/giftcards,http://www.peoplespressed.com/where-to-find-us,Shop Giftcards,"
            Visit Us
          ",MA,02740,restaurant
Figtree Kitchen Newburyport,"3 Liberty St, Newburyport, MA 01950",Bakery,Newburyport,,http://www.figtreekitchen.com/,,https://squareup.com/gift/515N73ME1VKNW/order,https://www.figtreekitchen.com/where-to-find-us,BUY eGIFT CARDS,WHERE TO FIND US,MA,01950,restaurant
Stone Crust Pizza,"8 Pleasant St, Newburyport, MA 01950",Pizza,Newburyport,,http://stonecrustpizza.com/,http://stonecrustpizza.com/menu.pdf,http://stonecrustpizza.com/giftcards.jsp,https://stonecrustartisanpizza.foodtecsolutions.com/contact,Gift Cards,Contact us,MA,01950,restaurant
Mad Martha's Cafe,"51 Northern Blvd, Newbury, MA 01951",Restaurant,Newbury,"Funky, homey nook across from the beach offering classic American breakfast & lunch meals.",https://madmarthasislandcafe.com/,,https://madmarthasislandcafe.com/product/mad-marthas-gift-card/,https://madmarthasislandcafe.com/contact-us/,Gift Cards,Contact Us,MA,01951,restaurant
The Tannery Marketplace,"75 Water St, Newburyport, MA 01950",Market,Newburyport,,http://www.tannerymarketplace.com/,,http://www.tannerymarketplace.com/tannery-gift-certificates,http://www.tannerymarketplace.com/contact,"
                Gift Certificates
              ","
                  Contact Us
                ",MA,01950,restaurant
Plum Island Grille,"2 Plum Island Turnpike #2035, Newbury, MA 01951",Seafood,Newbury,Hopping year-round spot for upscale seafood in a casual summer-shack atmosphere.,http://www.plumislandgrille.com/,https://www.plumislandgrille.com/online-ordering-for-pick-up/,https://www.plumislandgrille.com/shop/,https://www.plumislandgrille.com/contact/,Shop ( Gift Cards & Apparel ),"Contact, Directions & Hours",MA,01951,restaurant
Comedor,"105 Union St, Newton Centre, MA 02459",Chilean,Newton Centre,Chilean small plates served in a compact space with a view of the open kitchen from the chef's bar.,http://comedornewton.com/,http://comedornewton.com/menu/,http://www.toasttab.com/comedornewton/giftcards,https://comedornewton.com/contact/,Buy a gift card or give to our Staff Support Fund,Contact,MA,02459,restaurant
The Local Newton,"1391 Washington St, West Newton, MA 02465",American,West Newton,Laid-back New American gastropub featuring locally-sourced small plates & entrees plus local brews.,http://www.liveeatlocal.com/,http://www.liveeatlocal.com/newton,http://liveeatlocal.com/gift-cards/,http://liveeatlocal.com/contact/,Gift Cards,Contact,MA,02465,restaurant
Moldova Restaurant,"344 Watertown St, Newton, MA 02458",Eastern European,Newton,"Classic dishes from the Eastern European nation of Moldova served in colorful, contemporary digs.",http://www.tastemoldova.com/,http://www.tastemoldova.com/menu,https://www.toasttab.com/moldova/giftcards,https://www.tastemoldova.com/contact-us,BUY GIFT CARD,CONTACT,MA,02458,restaurant
Ellana's Kitchen & More,"19 Pelham St, Newton, MA 02459",Venezuelan,Newton,,https://www.ellanaskitchen.com/,https://www.ellanaskitchen.com/menu,https://squareup.com/gift/BPT6FKFB4KFX4/order,https://www.ellanaskitchen.com/contactus,"
              e-Gift cards
            ","
                Contact Us
              ",MA,02459,restaurant
Brewer's Coalition,"344 Walnut St, Newtonville, MA 02460",American,Newtonville,Relaxed hangout featuring craft beers & elevated bar food in a pub–like ambiance with flat–screens.,http://johnbrewerstavern.com/,,https://securerpower.com/giftcards/johnbrewer/,https://www.johnbrewerstavern.com/brewers-coalition/brewers-coalition-contact/,Gift Cards,Contact,MA,02460,restaurant
The Square Kitchen & Bar,"1 Pond St, Sharon, MA 02067",Grill,Sharon,,https://www.thesquaresharon.com/,https://www.thesquaresharon.com/menu,https://www.thesquaresharon.com/gift-cards,,"
Gift Cards
",,MA,02067,restaurant
The Airport Rooms at Tourists,"779 State Rd, North Adams, MA 01247",Bar,North Adams,,http://www.touristswelcome.com/,,https://www.shoptouristswelcome.com/products/tourists-gift-card,https://www.elks.org/lodges/ContactUs.cfm?LodgeNumber=0487,,,MA,01247,restaurant
Tennessee's Real BBQ Real Fast,"260 Andover St, Peabody, MA 01960",Barbecue,Peabody,"Casual, counter-service barbecue restaurant offering large portions of smoked meats.",http://www.tennesseesbbq.com/,,http://www.tennesseesbbq.com/gift-cards,,Gift Cards,,MA,01960,restaurant
Trattoria Amalfi,"385 S Broadway, Salem, NH 03079",Italian,Salem,"Traditional Italian dining in a mural-filled backdrop with cozy booths & leafy, rustic accents.",http://www.tamalfi.com/,,http://www.tamalfi.com/gift-cards.html,http://www.tamalfi.com/contact.html,Gift Cards,Contact,NH,03079,restaurant
Fitzy's Pub,"1 Man-Mar Dr, Plainville, MA 02762",Familyfriendly,Plainville,,http://fitzyspub.com/,,http://fitzyspub.com/contact.html,http://fitzyspub.com/contact.html,"
Purchase Gift Cards
","
Purchase Gift Cards
",MA,02762,restaurant
Gillette Restaurant Equipment,"229 N Main St, North Brookfield, MA 01535",Restaurant supply store,North Brookfield,,http://gilletteequipment.com/,,http://gilletteequipment.com/giftcertificates.php,http://gilletteequipment.com/Contact,Gift Certificates,Contact Us,MA,01535,restaurant
Horseshoe Grille,"226 Main St, North Reading, MA 01864",Barbecue,North Reading,"Folksy fixture with outdoor seating offering slow-smoked barbecue & Southern fare, plus beer & wine.",http://www.horseshoegrille.com/,http://www.horseshoegrille.com/menu/main-menu/,https://www.horseshoegrille.com/gift-cards/,https://www.horseshoegrille.com/contact-us/,Gift Cards,Contact Us,MA,01864,restaurant
Kitty's Restaurant & Lounge,"123 Main St, North Reading, MA 01864",Italian,North Reading,"Old-school, informal Italian-American bar & eatery with hefty portions & Keno games for 65+ years.",http://kittysrestaurant.com/,http://kittysrestaurant.com/menu.html,https://www.egiftcardexpress.com/live/14/,http://kittysrestaurant.com/contact.html,,,MA,01864,restaurant
